CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
2844,NDPS,20,1,1
2845,ITA,66D,1,1
2845,IPC,379,1,1
2846,IPC,420,1,1
2847,IPC,379,1,1
2847,IPC,420,1,1
2848,IPC,420,1,1
2849,IPC,379,1,1
2850,IPC,420,1,1
2851,IPC,354,1,1
2851,IPC,420,1,1
2852,ITA,66D,1,1
2853,ITA,66D,1,1
2854,NDPS,20,1,1
2854,IPC,354,1,1
2855,IPC,354,1,1
2856,ITA,66C,1,1
2856,IPC,379,1,1
2857,ITA,66C,1,1
2858,IPC,307,1,1
2859,ITA,66C,1,1
2859,ITA,66D,1,1
2860,IPC,354,1,1
2860,ITA,66D,1,1
2861,IPC,302,1,1
2861,MVA,185,1,1
2862,ITA,66D,1,1
2862,IPC,354,1,1
2863,NDPS,20,1,1
2864,IPC,420,1,1
2865,IPC,379,1,1
2866,IPC,379,1,1
2867,IPC,354,1,1
2868,IPC,379,1,1
2869,IPC,420,1,1
2869,IPC,302,1,1
2870,IPC,379,1,1
2871,IPC,307,1,1
2871,ITA,66C,1,1
2872,IPC,498A,1,1
2873,MVA,185,1,1
2873,NDPS,20,1,1
2874,IPC,420,1,1
2875,IPC,354,1,1
2876,IPC,420,1,1
2877,IPC,498A,1,1
2878,NDPS,20,1,1
2878,IPC,420,1,1
2879,NDPS,20,1,1
2880,IPC,379,1,1
2880,ITA,66C,1,1
2881,NDPS,20,1,1
2881,IPC,379,1,1
2882,IPC,379,1,1
2882,IPC,379,1,1
2883,NDPS,20,1,1
2884,IPC,307,1,1
2885,IPC,392,1,1
2886,IPC,379,1,1
2887,IPC,498A,1,1
2888,IPC,420,1,1
2889,MVA,185,1,1
2889,MVA,185,1,1
2890,IPC,420,1,1
2890,NDPS,20,1,1
2891,MVA,185,1,1
2891,MVA,185,1,1
2892,NDPS,20,1,1
2892,IPC,302,1,1
2893,IPC,307,1,1
2894,IPC,392,1,1
2895,IPC,302,1,1
2895,IPC,392,1,1
2896,IPC,420,1,1
2897,NDPS,20,1,1
2898,IPC,379,1,1
2898,IPC,498A,1,1
2899,ITA,66C,1,1
2899,IPC,392,1,1
2900,IPC,307,1,1
2900,IPC,498A,1,1
2901,IPC,498A,1,1
2902,ITA,66C,1,1
2903,IPC,379,1,1
2903,IPC,302,1,1
2904,IPC,420,1,1
2905,MVA,185,1,1
2906,NDPS,20,1,1
2906,ITA,66D,1,1
2907,IPC,354,1,1
2908,IPC,354,1,1
2909,IPC,498A,1,1
2910,IPC,307,1,1
2910,IPC,354,1,1
2911,ITA,66D,1,1
2912,IPC,379,1,1
2913,IPC,354,1,1
2913,IPC,392,1,1
2914,IPC,392,1,1
2914,IPC,354,1,1
2915,ITA,66C,1,1
2915,IPC,307,1,1
2916,IPC,307,1,1
2916,IPC,420,1,1
2917,NDPS,20,1,1
2917,IPC,307,1,1
2918,IPC,379,1,1
2918,IPC,392,1,1
2919,IPC,307,1,1
2920,MVA,185,1,1
2920,IPC,379,1,1
2921,IPC,307,1,1
2922,IPC,354,1,1
2923,IPC,498A,1,1
2924,IPC,307,1,1
2925,IPC,392,1,1
2926,IPC,498A,1,1
2926,IPC,354,1,1
2927,NDPS,20,1,1
2928,ITA,66C,1,1
2929,IPC,307,1,1
2930,NDPS,20,1,1
2931,IPC,392,1,1
2932,MVA,185,1,1
2933,MVA,185,1,1
2934,IPC,379,1,1
2935,MVA,185,1,1
2936,IPC,498A,1,1
2937,IPC,307,1,1
2937,IPC,420,1,1
2938,NDPS,20,1,1
2939,IPC,498A,1,1
2939,ITA,66D,1,1
2940,IPC,302,1,1
2941,MVA,185,1,1
2941,MVA,185,1,1
2942,IPC,420,1,1
2942,NDPS,20,1,1
2943,ITA,66C,1,1
2943,IPC,302,1,1
2944,NDPS,20,1,1
2945,ITA,66C,1,1
2945,IPC,420,1,1
2946,ITA,66C,1,1
2946,MVA,185,1,1
2947,IPC,307,1,1
2948,MVA,185,1,1
2949,IPC,498A,1,1
2949,NDPS,20,1,1
2950,ITA,66D,1,1
2951,NDPS,20,1,1
2952,IPC,379,1,1
2953,IPC,302,1,1
2953,IPC,307,1,1
2954,IPC,392,1,1
2955,NDPS,20,1,1
2956,IPC,392,1,1
2956,IPC,302,1,1
2957,MVA,185,1,1
2958,IPC,379,1,1
2958,ITA,66D,1,1
2959,IPC,498A,1,1
2960,IPC,392,1,1
2960,IPC,420,1,1
2961,IPC,302,1,1
2961,IPC,302,1,1
2962,IPC,498A,1,1
2963,IPC,307,1,1
2963,NDPS,20,1,1
2964,IPC,392,1,1
2964,IPC,498A,1,1
2965,IPC,498A,1,1
2966,IPC,354,1,1
2967,IPC,498A,1,1
2968,NDPS,20,1,1
2969,IPC,420,1,1
2970,IPC,307,1,1
2970,NDPS,20,1,1
2971,IPC,354,1,1
2971,IPC,354,1,1
2972,IPC,420,1,1
2973,IPC,354,1,1
2973,IPC,498A,1,1
2974,IPC,498A,1,1
2975,IPC,307,1,1
2976,NDPS,20,1,1
2976,NDPS,20,1,1
2977,ITA,66D,1,1
2978,IPC,498A,1,1
2978,IPC,392,1,1
2979,IPC,302,1,1
2979,IPC,354,1,1
2980,IPC,354,1,1
2980,NDPS,20,1,1
2981,ITA,66D,1,1
2981,IPC,302,1,1
2982,IPC,307,1,1
2983,IPC,392,1,1
2984,IPC,302,1,1
2985,ITA,66D,1,1
2985,IPC,379,1,1
2986,IPC,354,1,1
2986,MVA,185,1,1
2987,IPC,302,1,1
2988,NDPS,20,1,1
2988,ITA,66C,1,1
2989,IPC,307,1,1
2990,IPC,392,1,1
2990,IPC,379,1,1
2991,IPC,498A,1,1
2992,IPC,302,1,1
2992,MVA,185,1,1
2993,IPC,498A,1,1
2993,NDPS,20,1,1
2994,NDPS,20,1,1
2995,IPC,354,1,1
2996,ITA,66D,1,1
2997,MVA,185,1,1
2998,MVA,185,1,1
2998,MVA,185,1,1
2999,IPC,302,1,1
2999,ITA,66C,1,1
3000,IPC,354,1,1
3000,ITA,66D,1,1
