ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
464,318,1,2023-08-30,1,13,529,2036,25,766,1,0
465,318,2,2023-08-29,1,13,529,2036,25,767,1,0
466,318,2,2023-08-11,1,13,529,2036,25,768,1,0
467,319,1,2026-07-09,1,21,791,2167,42,770,1,0
468,319,1,2026-07-06,1,21,791,2167,42,771,1,0
469,320,1,2023-10-14,1,22,864,735,43,772,1,0
470,322,1,2025-10-20,1,22,809,49,44,775,1,0
471,323,2,2024-03-15,1,10,420,94,19,777,1,0
472,323,1,2024-04-07,1,10,420,94,19,778,1,0
473,324,1,2026-03-12,1,5,192,4,10,779,1,0
474,325,1,2024-12-23,1,29,1043,783,57,780,1,0
475,326,1,2023-07-12,1,2,74,634,3,781,1,0
476,326,1,2023-08-02,1,2,74,634,3,783,1,0
477,326,1,2023-07-06,1,2,74,634,3,784,1,0
478,327,1,2026-01-18,1,17,682,1461,33,785,1,0
479,327,1,2026-01-24,1,17,682,1461,33,786,1,0
480,328,2,2025-06-01,1,14,549,18,27,787,1,0
481,329,1,2023-08-27,1,23,874,781,45,789,1,0
482,330,1,2025-03-12,1,28,1033,36,55,790,1,0
483,330,1,2025-03-22,1,28,1033,36,55,791,1,0
484,330,1,2025-04-02,1,28,1033,36,55,792,1,0
485,330,1,2025-03-28,1,28,1033,36,55,793,1,0
486,332,1,2023-03-07,1,25,940,1726,49,795,1,0
487,332,1,2023-02-27,1,25,940,1726,49,796,1,0
488,334,1,2024-03-03,1,2,47,1670,3,799,1,0
489,335,1,2023-02-06,1,20,773,2292,40,801,1,0
490,337,1,2026-08-07,1,11,452,994,22,803,1,0
491,339,1,2025-11-10,1,5,202,2175,9,808,1,0
492,340,1,2024-01-04,1,17,666,1900,33,809,1,0
493,340,1,2023-12-16,1,17,666,1900,33,811,1,0
494,341,1,2024-11-11,1,21,794,2342,41,813,1,0
495,341,1,2024-12-02,1,21,794,2342,41,814,1,0
496,341,1,2024-11-07,1,21,794,2342,41,816,1,0
497,342,1,2023-02-05,1,11,478,74,21,818,1,0
498,342,2,2023-02-24,1,11,478,74,21,819,1,0
499,343,1,2023-03-12,1,9,401,1735,18,821,1,0
500,343,1,2023-03-05,1,9,401,1735,18,822,1,0
501,344,1,2024-08-13,1,3,135,1450,5,823,1,0
502,344,1,2024-08-25,1,3,135,1450,5,825,1,0
503,345,1,2024-06-17,1,11,448,2446,21,828,1,0
504,345,1,2024-06-28,1,11,448,2446,21,829,1,0
505,345,1,2024-06-20,1,11,448,2446,21,830,1,0
506,346,1,2024-05-24,1,1,10,1373,2,832,1,0
507,347,1,2024-02-01,1,17,678,458,34,833,1,0
508,347,1,2024-01-23,1,17,678,458,34,834,1,0
509,347,1,2024-01-22,1,17,678,458,34,835,1,0
510,348,1,2026-05-12,1,4,166,1247,8,837,1,0
511,348,1,2026-05-09,1,4,166,1247,8,838,1,0
512,349,1,2023-08-19,1,13,528,2105,25,841,1,0
513,349,1,2023-08-22,1,13,528,2105,25,843,1,0
514,349,1,2023-08-19,1,13,528,2105,25,844,1,0
515,350,1,2025-07-12,1,22,858,882,43,845,1,0
516,350,1,2025-07-14,1,22,858,882,43,846,1,0
517,351,1,2023-08-27,1,11,487,1482,22,847,1,0
518,352,1,2024-04-09,1,20,763,643,40,849,1,0
519,352,1,2024-04-12,1,20,763,643,40,850,1,0
520,352,2,2024-04-30,1,20,763,643,40,851,1,0
521,353,1,2025-07-02,1,17,660,1983,33,852,1,0
522,353,1,2025-06-26,1,17,660,1983,33,853,1,0
523,356,1,2025-12-29,1,21,793,911,41,858,1,0
524,357,1,2023-08-24,1,25,936,113,50,861,1,0
525,357,1,2023-09-12,1,25,936,113,50,862,1,0
526,358,1,2025-11-11,1,28,1027,986,56,865,1,0
527,359,1,2025-03-07,1,15,592,1562,30,866,1,0
528,361,1,2024-12-09,1,4,162,2433,7,869,1,0
529,362,1,2024-02-16,1,29,1063,1829,58,870,1,0
530,363,1,2024-12-15,1,22,839,2265,43,871,1,0
531,365,1,2025-03-20,1,5,236,1727,9,873,1,0
532,367,1,2024-01-31,1,8,374,1619,16,877,1,0
533,368,1,2025-08-14,1,31,1103,2480,61,881,1,0
534,369,1,2024-07-21,1,8,350,252,15,882,1,0
535,369,1,2024-08-06,1,8,350,252,15,883,1,0
536,369,1,2024-07-23,1,8,350,252,15,884,1,0
537,371,1,2023-03-16,1,4,145,1095,7,889,1,0
538,372,1,2026-07-09,1,2,34,610,4,890,1,0
539,372,1,2026-07-05,1,2,34,610,4,892,1,0
540,373,1,2026-03-13,1,12,511,2272,23,893,1,0
541,373,1,2026-03-15,1,12,511,2272,23,894,1,0
542,373,1,2026-03-13,1,12,511,2272,23,896,1,0
543,374,1,2024-04-04,1,25,933,1647,50,897,1,0
544,375,1,2024-06-17,1,30,1073,421,60,900,1,0
545,376,2,2024-11-15,1,14,570,1676,27,902,1,0
546,377,1,2025-06-05,1,27,1005,2107,53,904,1,0
547,377,1,2025-06-15,1,27,1005,2107,53,905,1,0
548,377,1,2025-06-15,1,27,1005,2107,53,906,1,0
549,378,1,2025-02-01,1,28,1032,1883,56,908,1,0
550,378,1,2025-02-15,1,28,1032,1883,56,909,1,0
551,380,1,2024-08-16,1,12,491,567,23,914,1,0
552,382,1,2025-01-29,1,23,866,534,46,917,1,0
553,383,1,2023-06-27,1,22,864,1288,43,919,1,0
554,383,1,2023-07-06,1,22,864,1288,43,920,1,0
555,384,1,2026-01-26,1,21,786,1528,42,921,1,0
556,384,1,2026-02-16,1,21,786,1528,42,922,1,0
557,385,2,2026-07-26,1,12,496,275,24,923,1,0
558,386,1,2023-01-06,1,5,263,1156,9,924,1,0
559,388,1,2024-11-18,1,20,769,1544,39,927,1,0
560,388,1,2024-11-14,1,20,769,1544,39,928,1,0
561,389,1,2024-01-13,1,5,209,792,9,929,1,0
562,389,1,2024-01-19,1,5,209,792,9,930,1,0
563,390,2,2026-07-10,1,19,739,1310,38,934,1,0
564,391,1,2026-06-30,1,21,780,543,42,935,1,0
565,391,2,2026-06-17,1,21,780,543,42,936,1,0
566,391,1,2026-06-19,1,21,780,543,42,938,1,0
567,392,2,2025-10-25,1,19,721,202,37,940,1,0
568,392,2,2025-11-03,1,19,721,202,37,941,1,0
569,395,1,2024-02-23,1,5,201,2414,10,945,1,0
570,395,1,2024-02-24,1,5,201,2414,10,947,1,0
571,396,2,2025-01-21,1,3,98,2298,6,949,1,0
572,397,2,2024-02-08,1,30,1096,2198,59,951,1,0
573,397,1,2024-02-03,1,30,1096,2198,59,952,1,0
574,397,1,2024-01-23,1,30,1096,2198,59,953,1,0
575,397,1,2024-02-15,1,30,1096,2198,59,954,1,0
576,398,1,2024-11-04,1,26,979,2457,52,955,1,0
577,400,1,2023-11-16,1,14,576,881,27,958,1,0
578,400,2,2023-11-03,1,14,576,881,27,959,1,0
579,401,1,2024-07-28,1,13,535,632,25,960,1,0
580,401,1,2024-08-01,1,13,535,632,25,962,1,0
581,402,1,2025-10-23,1,6,315,1464,11,964,1,0
582,404,1,2024-12-17,1,29,1060,1803,58,969,1,0
583,404,1,2024-12-19,1,29,1060,1803,58,970,1,0
584,405,1,2024-12-16,1,5,231,1912,9,971,1,0
585,405,1,2025-01-01,1,5,231,1912,9,972,1,0
586,406,1,2023-08-08,1,16,633,877,32,975,1,0
587,406,1,2023-07-21,1,16,633,877,32,976,1,0
588,407,1,2025-06-28,1,16,619,1641,32,978,1,0
589,407,1,2025-07-01,1,16,619,1641,32,979,1,0
590,410,1,2026-06-13,1,3,97,1269,5,985,1,0
591,412,1,2023-06-28,1,7,341,1321,14,988,1,0
592,413,1,2023-06-30,1,18,702,2094,36,991,1,0
593,413,1,2023-06-25,1,18,702,2094,36,992,1,0
594,414,1,2023-09-11,1,5,200,1595,9,993,1,0
595,414,1,2023-09-15,1,5,200,1595,9,994,1,0
596,415,1,2025-11-08,1,5,193,2115,9,995,1,0
597,416,1,2026-04-10,1,12,513,64,23,998,1,0
598,416,1,2026-03-30,1,12,513,64,23,999,1,0
599,417,1,2025-04-23,1,12,510,15,23,1000,1,0
600,418,1,2024-10-15,1,27,984,1414,53,1005,1,0
601,418,1,2024-10-17,1,27,984,1414,53,1006,1,0
602,419,2,2023-06-20,1,16,622,20,32,1007,1,0
603,420,2,2024-05-04,1,25,932,969,49,1011,1,0
604,420,1,2024-05-01,1,25,932,969,49,1012,1,0
605,420,1,2024-05-11,1,25,932,969,49,1013,1,0
606,421,1,2026-04-02,1,19,738,481,37,1014,1,0
607,421,1,2026-04-18,1,19,738,481,37,1016,1,0
608,422,1,2023-01-31,1,22,854,1671,43,1019,1,0
609,422,1,2023-02-06,1,22,854,1671,43,1021,1,0
610,424,1,2026-07-01,1,22,817,1397,44,1023,1,0
611,424,1,2026-06-12,1,22,817,1397,44,1025,1,0
612,426,1,2024-03-25,1,22,850,2212,44,1028,1,0
613,426,1,2024-03-12,1,22,850,2212,44,1029,1,0
614,426,1,2024-04-02,1,22,850,2212,44,1030,1,0
615,426,1,2024-03-26,1,22,850,2212,44,1031,1,0
616,427,1,2023-06-23,1,1,8,1219,2,1032,1,0
617,427,1,2023-06-19,1,1,8,1219,2,1034,1,0
618,428,1,2024-08-22,1,18,700,55,36,1036,1,0
619,428,1,2024-09-17,1,18,700,55,36,1038,1,0
620,429,2,2026-07-08,1,2,57,489,3,1040,1,0
621,430,1,2024-11-13,1,20,762,2476,39,1042,1,0
622,431,1,2025-07-16,1,26,963,1889,52,1044,1,0
623,431,1,2025-07-09,1,26,963,1889,52,1045,1,0
624,432,1,2025-08-29,1,15,601,126,30,1046,1,0
625,432,1,2025-09-13,1,15,601,126,30,1047,1,0
626,434,1,2024-11-18,1,11,446,1837,21,1051,1,0
627,435,1,2023-01-25,1,17,665,2479,33,1053,1,0
628,436,1,2023-05-22,1,6,295,1097,11,1054,1,0
629,436,1,2023-05-06,1,6,295,1097,11,1055,1,0
630,438,1,2023-05-05,1,22,819,393,44,1058,1,0
631,438,1,2023-04-25,1,22,819,393,44,1059,1,0
632,438,1,2023-04-16,1,22,819,393,44,1060,1,0
633,439,1,2023-02-17,1,18,708,1271,36,1063,1,0
634,439,1,2023-03-02,1,18,708,1271,36,1065,1,0
635,440,1,2024-05-30,1,23,886,300,46,1066,1,0
636,440,1,2024-05-24,1,23,886,300,46,1067,1,0
637,441,1,2023-04-24,1,5,197,1989,9,1068,1,0
638,442,1,2026-05-14,1,22,862,2422,44,1070,1,0
639,442,1,2026-05-28,1,22,862,2422,44,1071,1,0
640,443,1,2024-04-23,1,30,1093,2132,60,1073,1,0
641,444,2,2023-08-08,1,27,1007,1439,54,1074,1,0
642,445,1,2024-04-04,1,17,679,1975,33,1076,1,0
643,445,1,2024-04-01,1,17,679,1975,33,1077,1,0
644,446,1,2023-03-23,1,29,1039,2327,58,1079,1,0
645,446,1,2023-04-04,1,29,1039,2327,58,1080,1,0
646,447,1,2023-02-10,1,11,463,436,22,1081,1,0
647,447,2,2023-02-07,1,11,463,436,22,1082,1,0
648,447,1,2023-02-20,1,11,463,436,22,1083,1,0
649,448,1,2025-02-19,1,4,162,1075,7,1086,1,0
650,449,1,2025-05-09,1,9,397,1602,18,1087,1,0
651,450,1,2026-01-22,1,5,226,1560,9,1088,1,0
652,451,2,2024-10-17,1,5,257,1245,10,1090,1,0
653,452,1,2024-04-27,1,5,176,1823,9,1091,1,0
654,453,1,2025-03-21,1,19,725,625,38,1092,1,0
655,453,1,2025-03-09,1,19,725,625,38,1094,1,0
656,453,1,2025-04-03,1,19,725,625,38,1095,1,0
657,454,1,2026-03-09,1,3,134,989,5,1096,1,0
658,454,1,2026-02-21,1,3,134,989,5,1098,1,0
659,454,1,2026-02-27,1,3,134,989,5,1099,1,0
660,456,1,2023-05-11,1,23,867,381,46,1101,1,0
661,458,1,2024-05-25,1,17,675,1590,33,1107,1,0
662,458,1,2024-06-04,1,17,675,1590,33,1108,1,0
663,459,1,2024-07-18,1,20,760,2428,40,1111,1,0
664,460,1,2023-03-07,1,17,675,220,33,1114,1,0
665,460,1,2023-02-24,1,17,675,220,33,1115,1,0
666,461,2,2024-09-12,1,30,1088,2297,60,1116,1,0
667,461,1,2024-09-28,1,30,1088,2297,60,1117,1,0
668,461,1,2024-09-27,1,30,1088,2297,60,1119,1,0
669,462,1,2023-06-04,1,21,788,120,42,1120,1,0
670,462,2,2023-06-04,1,21,788,120,42,1122,1,0
671,462,1,2023-05-13,1,21,788,120,42,1123,1,0
672,464,1,2024-09-25,1,4,153,190,7,1126,1,0
673,464,1,2024-10-02,1,4,153,190,7,1128,1,0
674,464,1,2024-09-30,1,4,153,190,7,1129,1,0
675,465,1,2025-03-24,1,22,813,780,44,1130,1,0
676,465,1,2025-04-10,1,22,813,780,44,1131,1,0
677,466,1,2023-06-30,1,5,175,1604,10,1132,1,0
678,466,1,2023-06-16,1,5,175,1604,10,1133,1,0
679,467,1,2026-07-10,1,7,341,2095,13,1135,1,0
680,467,1,2026-07-25,1,7,341,2095,13,1136,1,0
681,467,1,2026-07-23,1,7,341,2095,13,1137,1,0
682,468,1,2026-06-23,1,27,1004,1337,54,1138,1,0
683,468,1,2026-06-10,1,27,1004,1337,54,1139,1,0
684,470,1,2023-01-23,1,16,626,1036,31,1143,1,0
685,471,1,2023-07-30,1,16,606,2498,32,1144,1,0
686,472,1,2024-12-24,1,11,482,1254,22,1146,1,0
687,472,1,2025-01-03,1,11,482,1254,22,1147,1,0
688,472,2,2024-12-17,1,11,482,1254,22,1148,1,0
689,473,1,2026-01-24,1,19,735,2429,38,1149,1,0
690,473,1,2026-01-22,1,19,735,2429,38,1150,1,0
691,473,1,2026-01-14,1,19,735,2429,38,1151,1,0
692,474,1,2024-11-09,1,16,626,1025,31,1153,1,0
693,475,1,2024-02-28,1,29,1053,533,57,1154,1,0
694,476,2,2025-12-20,1,31,1108,2298,62,1155,1,0
695,476,1,2025-12-07,1,31,1108,2298,62,1156,1,0
696,477,2,2023-04-13,1,5,226,1746,10,1158,1,0
697,477,1,2023-04-20,1,5,226,1746,10,1159,1,0
698,478,1,2024-11-24,1,28,1018,1550,56,1160,1,0
699,478,1,2024-11-28,1,28,1018,1550,56,1161,1,0
700,478,1,2024-12-04,1,28,1018,1550,56,1163,1,0
701,479,1,2023-10-07,1,18,697,768,35,1164,1,0
702,479,1,2023-10-01,1,18,697,768,35,1166,1,0
703,481,1,2025-05-20,1,2,30,424,3,1170,1,0
704,481,1,2025-05-07,1,2,30,424,3,1171,1,0
705,481,1,2025-05-24,1,2,30,424,3,1172,1,0
706,482,1,2024-04-18,1,17,639,1680,33,1173,1,0
707,483,1,2023-03-06,1,17,691,1769,34,1174,1,0
708,484,1,2026-04-28,1,11,474,2368,21,1177,1,0
709,485,1,2025-10-02,1,17,664,683,33,1179,1,0
710,486,1,2023-12-15,1,24,902,1889,48,1183,1,0
711,487,1,2026-02-08,1,6,314,2453,11,1184,1,0
712,487,1,2026-01-24,1,6,314,2453,11,1185,1,0
713,488,1,2025-02-13,1,22,823,263,43,1186,1,0
714,489,1,2025-07-19,1,30,1070,1931,60,1187,1,0
715,489,1,2025-06-21,1,30,1070,1931,60,1188,1,0
716,490,1,2023-06-08,1,17,671,210,33,1190,1,0
717,490,2,2023-06-02,1,17,671,210,33,1191,1,0
718,491,1,2026-07-05,1,19,747,1888,38,1192,1,0
719,491,1,2026-07-16,1,19,747,1888,38,1193,1,0
720,491,2,2026-07-27,1,19,747,1888,38,1194,1,0
721,492,1,2023-07-22,1,20,751,1879,39,1196,1,0
722,493,1,2025-11-30,1,29,1058,2112,58,1197,1,0
723,493,1,2025-12-05,1,29,1058,2112,58,1200,1,0
724,494,2,2026-01-14,1,4,146,2096,8,1201,1,0
725,494,1,2026-01-09,1,4,146,2096,8,1203,1,0
726,496,1,2023-07-04,1,8,370,1377,16,1206,1,0
727,496,2,2023-07-07,1,8,370,1377,16,1208,1,0
728,497,1,2024-11-20,1,1,7,1859,1,1210,1,0
729,498,1,2023-10-18,1,5,279,1907,10,1214,1,0
730,499,1,2024-08-31,1,7,332,257,13,1215,1,0
731,499,1,2024-08-05,1,7,332,257,13,1216,1,0
732,499,2,2024-08-26,1,7,332,257,13,1217,1,0
733,500,1,2024-01-17,1,30,1070,2144,60,1218,1,0
734,500,1,2024-01-22,1,30,1070,2144,60,1219,1,0
735,501,1,2026-03-12,1,31,1107,687,61,1220,1,0
736,501,1,2026-03-09,1,31,1107,687,61,1221,1,0
737,501,2,2026-03-13,1,31,1107,687,61,1222,1,0
738,502,1,2025-04-16,1,1,15,909,2,1224,1,0
739,502,1,2025-05-08,1,1,15,909,2,1226,1,0
740,504,1,2025-02-04,1,3,142,1638,6,1228,1,0
741,505,2,2023-01-23,1,2,60,980,4,1230,1,0
742,506,1,2024-05-22,1,11,462,2067,22,1231,1,0
743,507,1,2023-09-26,1,2,44,679,4,1232,1,0
744,507,1,2023-10-06,1,2,44,679,4,1233,1,0
745,507,1,2023-10-20,1,2,44,679,4,1234,1,0
746,508,1,2026-02-20,1,4,153,537,8,1236,1,0
747,509,1,2025-09-18,1,5,278,1898,9,1238,1,0
748,509,1,2025-08-28,1,5,278,1898,9,1239,1,0
749,511,1,2024-02-20,1,3,141,721,6,1241,1,0
750,512,1,2026-05-03,1,15,594,667,29,1242,1,0
751,514,2,2023-09-01,1,2,62,94,3,1244,1,0
752,515,1,2024-04-20,1,6,312,482,11,1245,1,0
753,516,2,2025-04-10,1,22,813,1016,44,1246,1,0
754,516,1,2025-04-13,1,22,813,1016,44,1248,1,0
755,516,1,2025-04-12,1,22,813,1016,44,1249,1,0
756,517,2,2026-04-24,1,1,11,2219,1,1251,1,0
757,517,1,2026-03-29,1,1,11,2219,1,1253,1,0
758,518,1,2024-06-13,1,2,67,1799,4,1254,1,0
759,518,1,2024-06-21,1,2,67,1799,4,1255,1,0
760,518,1,2024-07-05,1,2,67,1799,4,1256,1,0
761,519,2,2025-07-17,1,20,758,878,39,1259,1,0
762,520,1,2023-12-26,1,13,529,1556,26,1261,1,0
763,521,1,2023-11-07,1,22,848,2141,44,1263,1,0
764,521,1,2023-10-15,1,22,848,2141,44,1265,1,0
765,523,1,2025-01-07,1,26,975,1405,51,1270,1,0
766,523,1,2025-01-13,1,26,975,1405,51,1271,1,0
767,526,1,2023-06-14,1,14,569,495,28,1279,1,0
768,526,1,2023-06-22,1,14,569,495,28,1281,1,0
769,527,1,2025-08-05,1,28,1015,603,55,1285,1,0
770,528,1,2026-01-08,1,22,825,57,44,1288,1,0
771,528,1,2026-01-02,1,22,825,57,44,1289,1,0
772,529,1,2024-09-26,1,27,1008,1679,54,1291,1,0
773,529,2,2024-09-16,1,27,1008,1679,54,1292,1,0
774,529,1,2024-09-19,1,27,1008,1679,54,1293,1,0
775,530,1,2023-05-21,1,6,306,925,11,1294,1,0
776,531,1,2023-11-09,1,18,703,1961,35,1295,1,0
777,531,2,2023-11-13,1,18,703,1961,35,1296,1,0
778,532,1,2025-11-08,1,11,449,2375,21,1297,1,0
779,533,1,2023-10-03,1,9,403,2185,18,1300,1,0
780,534,1,2024-10-10,1,19,731,393,37,1302,1,0
781,535,2,2024-04-16,1,29,1061,975,58,1303,1,0
782,535,1,2024-04-03,1,29,1061,975,58,1304,1,0
783,535,1,2024-04-01,1,29,1061,975,58,1305,1,0
784,536,1,2023-01-23,1,5,183,1924,9,1307,1,0
785,536,1,2023-01-18,1,5,183,1924,9,1309,1,0
786,537,1,2023-11-28,1,3,110,1916,6,1311,1,0
787,538,2,2026-04-28,1,5,197,1239,10,1312,1,0
788,538,1,2026-04-24,1,5,197,1239,10,1313,1,0
789,539,2,2023-07-18,1,28,1016,1499,55,1314,1,0
790,540,2,2026-02-15,1,5,180,1841,9,1318,1,0
791,541,1,2024-06-26,1,19,734,725,37,1319,1,0
792,542,1,2026-05-04,1,16,614,1649,32,1320,1,0
793,544,2,2026-02-02,1,5,194,372,9,1324,1,0
794,545,1,2023-02-16,1,19,749,2459,37,1328,1,0
795,545,1,2023-02-13,1,19,749,2459,37,1329,1,0
796,545,1,2023-02-08,1,19,749,2459,37,1330,1,0
797,547,1,2023-05-26,1,9,401,2081,17,1335,1,0
798,547,1,2023-05-15,1,9,401,2081,17,1336,1,0
799,547,1,2023-05-27,1,9,401,2081,17,1337,1,0
800,547,1,2023-05-24,1,9,401,2081,17,1338,1,0
801,548,1,2024-06-21,1,1,28,2217,2,1339,1,0
802,548,1,2024-06-22,1,1,28,2217,2,1340,1,0
803,548,1,2024-06-20,1,1,28,2217,2,1341,1,0
804,549,2,2024-07-12,1,27,998,66,54,1343,1,0
805,550,1,2025-10-19,1,15,586,506,30,1344,1,0
806,551,1,2025-10-02,1,22,846,645,44,1347,1,0
807,552,2,2025-12-25,1,17,658,257,33,1348,1,0
808,553,2,2024-05-12,1,6,306,28,11,1350,1,0
809,554,1,2025-06-09,1,5,236,380,9,1351,1,0
810,554,1,2025-05-30,1,5,236,380,9,1352,1,0
811,555,1,2024-10-18,1,6,306,526,11,1356,1,0
812,556,1,2026-01-12,1,5,264,1315,10,1358,1,0
813,556,1,2026-02-08,1,5,264,1315,10,1359,1,0
814,557,1,2024-06-10,1,4,169,499,8,1360,1,0
815,557,1,2024-07-03,1,4,169,499,8,1361,1,0
816,557,1,2024-06-17,1,4,169,499,8,1362,1,0
817,557,1,2024-06-25,1,4,169,499,8,1363,1,0
818,558,1,2026-01-21,1,19,747,282,37,1364,1,0
819,558,1,2026-01-24,1,19,747,282,37,1365,1,0
820,559,2,2025-06-22,1,2,84,482,3,1367,1,0
821,560,1,2026-02-17,1,7,332,2207,13,1368,1,0
822,560,1,2026-02-27,1,7,332,2207,13,1369,1,0
823,561,1,2025-04-25,1,22,824,1119,43,1370,1,0
824,561,1,2025-05-01,1,22,824,1119,43,1372,1,0
825,562,1,2026-07-20,1,12,517,1385,24,1373,1,0
826,562,1,2026-07-20,1,12,517,1385,24,1374,1,0
827,563,1,2025-01-12,1,10,430,855,20,1375,1,0
828,563,1,2025-01-12,1,10,430,855,20,1376,1,0
829,564,1,2024-10-21,1,17,685,815,34,1378,1,0
830,564,1,2024-10-22,1,17,685,815,34,1379,1,0
831,564,1,2024-09-29,1,17,685,815,34,1380,1,0
832,565,1,2026-04-14,1,2,75,794,4,1382,1,0
833,565,1,2026-05-07,1,2,75,794,4,1384,1,0
834,566,1,2026-07-16,1,10,422,19,20,1385,1,0
835,567,1,2026-05-21,1,18,719,1821,36,1388,1,0
836,567,1,2026-05-28,1,18,719,1821,36,1390,1,0
837,568,1,2026-06-28,1,30,1074,1364,59,1391,1,0
838,568,1,2026-06-13,1,30,1074,1364,59,1392,1,0
839,569,1,2025-09-07,1,2,60,1126,3,1396,1,0
840,571,1,2023-05-02,1,24,894,2443,48,1398,1,0
841,571,1,2023-04-22,1,24,894,2443,48,1400,1,0
842,572,1,2025-05-10,1,9,376,1653,18,1402,1,0
843,572,1,2025-04-25,1,9,376,1653,18,1403,1,0
844,576,1,2025-06-29,1,20,762,633,39,1408,1,0
845,576,1,2025-07-06,1,20,762,633,39,1409,1,0
846,578,1,2024-09-13,1,3,114,973,5,1412,1,0
847,579,1,2023-11-12,1,27,996,1789,53,1413,1,0
848,580,1,2026-07-10,1,23,867,1858,46,1417,1,0
849,581,1,2023-10-29,1,29,1040,1351,58,1418,1,0
850,581,1,2023-10-11,1,29,1040,1351,58,1419,1,0
851,581,1,2023-10-24,1,29,1040,1351,58,1420,1,0
852,582,1,2024-07-08,1,25,946,809,50,1422,1,0
853,582,1,2024-07-06,1,25,946,809,50,1423,1,0
854,583,1,2024-08-07,1,10,414,229,20,1426,1,0
855,583,1,2024-08-13,1,10,414,229,20,1427,1,0
856,584,2,2023-03-19,1,5,188,1204,10,1428,1,0
857,585,1,2024-12-18,1,31,1119,1523,61,1430,1,0
858,586,1,2026-02-10,1,11,484,258,21,1432,1,0
859,587,1,2024-08-01,1,27,985,1126,54,1433,1,0
860,588,1,2026-01-08,1,21,795,1054,41,1434,1,0
861,588,2,2025-12-17,1,21,795,1054,41,1435,1,0
862,592,2,2023-05-12,1,5,282,2342,10,1442,1,0
863,592,1,2023-04-20,1,5,282,2342,10,1443,1,0
864,594,1,2025-02-08,1,22,833,1938,43,1446,1,0
865,594,1,2025-01-25,1,22,833,1938,43,1448,1,0
866,594,1,2025-01-17,1,22,833,1938,43,1449,1,0
867,595,1,2023-08-22,1,25,942,635,49,1450,1,0
868,595,1,2023-08-18,1,25,942,635,49,1451,1,0
869,597,1,2025-12-11,1,4,171,2453,7,1455,1,0
870,598,1,2024-07-20,1,22,811,1356,43,1456,1,0
871,598,1,2024-07-10,1,22,811,1356,43,1457,1,0
872,600,1,2025-07-18,1,5,223,151,9,1462,1,0
873,601,1,2024-09-11,1,13,528,1213,26,1463,1,0
874,601,1,2024-10-05,1,13,528,1213,26,1464,1,0
875,602,1,2023-09-20,1,3,133,482,5,1469,1,0
876,602,1,2023-09-10,1,3,133,482,5,1470,1,0
877,603,1,2023-08-15,1,5,206,1254,10,1473,1,0
878,604,1,2026-01-06,1,13,545,1488,25,1474,1,0
879,604,1,2026-01-02,1,13,545,1488,25,1475,1,0
880,605,1,2026-04-23,1,23,873,459,46,1476,1,0
881,606,1,2024-11-19,1,11,483,704,22,1477,1,0
882,606,1,2024-12-04,1,11,483,704,22,1479,1,0
883,607,1,2024-05-30,1,1,17,1800,1,1481,1,0
884,607,2,2024-05-19,1,1,17,1800,1,1482,1,0
885,608,1,2023-04-14,1,7,324,771,14,1484,1,0
886,609,1,2025-09-24,1,6,299,1067,12,1486,1,0
887,609,1,2025-09-24,1,6,299,1067,12,1488,1,0
888,610,2,2024-09-07,1,22,844,1575,44,1489,1,0
889,611,1,2024-06-24,1,18,698,1709,35,1492,1,0
890,611,1,2024-06-15,1,18,698,1709,35,1493,1,0
891,612,1,2025-06-17,1,18,692,1376,35,1495,1,0
892,613,1,2024-11-14,1,3,122,351,5,1496,1,0
893,614,1,2025-05-08,1,7,345,126,14,1497,1,0
894,614,1,2025-04-27,1,7,345,126,14,1499,1,0
895,615,1,2024-10-01,1,22,853,1284,43,1500,1,0
896,615,1,2024-10-24,1,22,853,1284,43,1502,1,0
897,618,2,2023-11-13,1,28,1010,1412,56,1505,1,0
898,618,1,2023-10-29,1,28,1010,1412,56,1506,1,0
899,619,1,2026-02-25,1,25,941,1959,49,1509,1,0
900,621,1,2024-08-02,1,19,736,2387,37,1512,1,0
901,621,1,2024-08-19,1,19,736,2387,37,1513,1,0
902,622,1,2024-05-09,1,23,879,1373,46,1514,1,0
903,623,1,2025-01-17,1,11,472,1312,21,1516,1,0
904,623,2,2025-01-21,1,11,472,1312,21,1517,1,0
905,624,1,2023-03-11,1,13,532,2087,25,1518,1,0
906,624,1,2023-03-08,1,13,532,2087,25,1519,1,0
907,625,2,2026-01-21,1,26,964,753,52,1520,1,0
908,625,1,2025-12-27,1,26,964,753,52,1521,1,0
909,626,1,2023-02-08,1,3,135,1378,6,1522,1,0
910,626,1,2023-02-15,1,3,135,1378,6,1525,1,0
911,627,1,2026-06-17,1,11,437,1870,21,1526,1,0
912,628,1,2024-10-30,1,22,825,439,44,1527,1,0
913,628,1,2024-10-27,1,22,825,439,44,1528,1,0
914,628,1,2024-10-04,1,22,825,439,44,1529,1,0
915,629,1,2025-09-09,1,3,112,2290,5,1531,1,0
916,629,1,2025-09-14,1,3,112,2290,5,1532,1,0
917,629,1,2025-09-04,1,3,112,2290,5,1533,1,0
918,630,1,2025-10-11,1,17,636,1209,34,1535,1,0
919,630,1,2025-10-12,1,17,636,1209,34,1536,1,0
